tax_year,income_earner_category,income_earner_category_ja,salary_receipt_class_index,salary_receipt_class_label,salary_receipt_lower_bound_yen_exclusive,salary_receipt_upper_bound_yen_inclusive,salary_receipt_class_topcoded,salary_receipt_persons_estimated,salary_receipt_million_yen_estimated,salary_withholding_persons_estimated,salary_withholding_million_yen_estimated,no_salary_withholding_persons_estimated,source_id,source_cells,source_sha256_xlsx,visual_crosscheck_source_id,source_sha256_pdf,cell_nature,identification_warning
2024,all,合計,11,"5,000万円〃",30000000,50000000,False,62400,2171570,59663,556280,2737,NTA-2024-SHINKOKU-T7-XLSX,E19:I19,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,all,合計,12,"5,000万円超",50000000,,True,28280,2685967,24486,624814,3794,NTA-2024-SHINKOKU-T7-XLSX,E20:I20,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,business,事業所得者,1,100万円以下,,1000000,False,131880,44909,70195,969,61685,NTA-2024-SHINKOKU-T7-XLSX,E24:I24,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,business,事業所得者,2,150万円〃,1000000,1500000,False,28975,35746,17853,710,11122,NTA-2024-SHINKOKU-T7-XLSX,E25:I25,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,business,事業所得者,3,200万円〃,1500000,2000000,False,17532,30623,12628,688,4904,NTA-2024-SHINKOKU-T7-XLSX,E26:I26,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,business,事業所得者,4,300万円〃,2000000,3000000,False,20486,50427,15892,1261,4594,NTA-2024-SHINKOKU-T7-XLSX,E27:I27,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,business,事業所得者,5,400万円〃,3000000,4000000,False,10178,35388,8037,1226,2141,NTA-2024-SHINKOKU-T7-XLSX,E28:I28,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,business,事業所得者,6,500万円〃,4000000,5000000,False,5884,26343,4680,1134,1204,NTA-2024-SHINKOKU-T7-XLSX,E29:I29,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,business,事業所得者,7,700万円〃,5000000,7000000,False,5845,34256,4821,2145,1024,NTA-2024-SHINKOKU-T7-XLSX,E30:I30,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,business,事業所得者,8,"1,000万円〃",7000000,10000000,False,3331,27421,2951,2588,380,NTA-2024-SHINKOKU-T7-XLSX,E31:I31,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,business,事業所得者,9,"2,000万円〃",10000000,20000000,False,2090,27241,1976,4476,114,NTA-2024-SHINKOKU-T7-XLSX,E32:I32,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,business,事業所得者,10,"3,000万円〃",20000000,30000000,False,271,6484,261,1591,10,NTA-2024-SHINKOKU-T7-XLSX,E33:I33,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,business,事業所得者,11,"5,000万円〃",30000000,50000000,False,113,4174,94,1074,19,NTA-2024-SHINKOKU-T7-XLSX,E34:I34,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,business,事業所得者,12,"5,000万円超",50000000,,True,16,6630,16,378,0,NTA-2024-SHINKOKU-T7-XLSX,E35:I35,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,real_estate,不動産所得者,1,100万円以下,,1000000,False,97134,49712,25400,275,71734,NTA-2024-SHINKOKU-T7-XLSX,E39:I39,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,real_estate,不動産所得者,2,150万円〃,1000000,1500000,False,52983,65084,16026,331,36957,NTA-2024-SHINKOKU-T7-XLSX,E40:I40,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,real_estate,不動産所得者,3,200万円〃,1500000,2000000,False,32603,57534,15987,413,16616,NTA-2024-SHINKOKU-T7-XLSX,E41:I41,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,real_estate,不動産所得者,4,300万円〃,2000000,3000000,False,54470,136232,37549,1451,16921,NTA-2024-SHINKOKU-T7-XLSX,E42:I42,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,real_estate,不動産所得者,5,400万円〃,3000000,4000000,False,34084,119751,25169,1812,8915,NTA-2024-SHINKOKU-T7-XLSX,E43:I43,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,real_estate,不動産所得者,6,500万円〃,4000000,5000000,False,21154,94625,16789,2016,4365,NTA-2024-SHINKOKU-T7-XLSX,E44:I44,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,real_estate,不動産所得者,7,700万円〃,5000000,7000000,False,17444,102226,14961,3501,2483,NTA-2024-SHINKOKU-T7-XLSX,E45:I45,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,real_estate,不動産所得者,8,"1,000万円〃",7000000,10000000,False,10651,87329,9185,5121,1466,NTA-2024-SHINKOKU-T7-XLSX,E46:I46,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,real_estate,不動産所得者,9,"2,000万円〃",10000000,20000000,False,5149,66713,4816,8395,333,NTA-2024-SHINKOKU-T7-XLSX,E47:I47,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,real_estate,不動産所得者,10,"3,000万円〃",20000000,30000000,False,582,13460,569,3117,13,NTA-2024-SHINKOKU-T7-XLSX,E48:I48,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,real_estate,不動産所得者,11,"5,000万円〃",30000000,50000000,False,255,8013,244,2660,11,NTA-2024-SHINKOKU-T7-XLSX,E49:I49,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,real_estate,不動産所得者,12,"5,000万円超",50000000,,True,74,5729,33,733,41,NTA-2024-SHINKOKU-T7-XLSX,E50:I50,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,salary,給与所得者,1,100万円以下,,1000000,False,993,707,585,367,408,NTA-2024-SHINKOKU-T7-XLSX,E54:I54,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,salary,給与所得者,2,150万円〃,1000000,1500000,False,8966,12136,1190,11,7776,NTA-2024-SHINKOKU-T7-XLSX,E55:I55,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,salary,給与所得者,3,200万円〃,1500000,2000000,False,59130,106246,15878,148,43252,NTA-2024-SHINKOKU-T7-XLSX,E56:I56,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,salary,給与所得者,4,300万円〃,2000000,3000000,False,303196,777485,186995,3029,116201,NTA-2024-SHINKOKU-T7-XLSX,E57:I57,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,salary,給与所得者,5,400万円〃,3000000,4000000,False,353939,1239421,275510,9602,78429,NTA-2024-SHINKOKU-T7-XLSX,E58:I58,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,salary,給与所得者,6,500万円〃,4000000,5000000,False,298564,1338627,267911,16166,30653,NTA-2024-SHINKOKU-T7-XLSX,E59:I59,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,salary,給与所得者,7,700万円〃,5000000,7000000,False,382020,2263164,373800,46879,8220,NTA-2024-SHINKOKU-T7-XLSX,E60:I60,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,salary,給与所得者,8,"1,000万円〃",7000000,10000000,False,376767,3072723,372374,127121,4393,NTA-2024-SHINKOKU-T7-XLSX,E61:I61,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,salary,給与所得者,9,"2,000万円〃",10000000,20000000,False,403691,5506726,402616,563437,1075,NTA-2024-SHINKOKU-T7-XLSX,E62:I62,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
2024,salary,給与所得者,10,"3,000万円〃",20000000,30000000,False,139259,3085771,138145,608602,1114,NTA-2024-SHINKOKU-T7-XLSX,E63:I63,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,NTA-2024-SHINKOKU-T7-PDF,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,SURVEY_ESTIMATED_POSITIVE_SELF_ASSESSED_BALANCE_SALARY_RECEIPT_CELL,Sample-survey estimate within positive-self-assessed-balance taxpayers; not a complete-survey count and not a person-level match to Private Salary Survey Table 19.
