income_class_index,income_class_label,lower_bound_yen_exclusive,upper_bound_yen_inclusive,is_topcoded,primary_income_type,primary_income_type_ja,table22_population_persons,positive_self_assessed_balance_persons,refund_persons,neither_positive_nor_refund_residual,positive_self_assessed_balance_rate,refund_rate,residual_rate,income_class_all_categories_table22_population_persons,income_class_all_categories_positive_self_assessed_balance_persons,income_class_all_categories_refund_persons,sample_survey_positive_self_assessed_balance_cell,sample_crosscheck_difference,source_id,source_file,source_sha256,source_locator,source_printed_page,source_pdf_page_1based,pypdf_version,cryptography_version,population_definition,denominator_note,cell_nature,evidence_status,identification_warning
3,150万円,1000000,1500000,False,salary,給与所得者,811925,30051,574604,207270,0.0370120392893,0.707705761,0.255282199711,2517909,128633,1716372,30051,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",62,72,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
3,150万円,1000000,1500000,False,miscellaneous,雑所得者,1124264,22297,966652,135315,0.0198325304377,0.859808728199,0.120358741363,2517909,128633,1716372,22297,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",62,72,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
3,150万円,1000000,1500000,False,other,他の区分に該当しない所得者,44070,10777,26831,6462,0.244542772861,0.608826866349,0.14663036079,2517909,128633,1716372,10777,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",62,72,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
4,200万円,1500000,2000000,False,business,事業所得者,323972,110751,88743,124478,0.341853616979,0.273921820404,0.384224562617,2454983,380979,1707058,110751,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",61,71,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
4,200万円,1500000,2000000,False,real_estate,不動産所得者,125546,54540,22399,48607,0.43442244277,0.178412693355,0.387164863875,2454983,380979,1707058,54540,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",61,71,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
4,200万円,1500000,2000000,False,salary,給与所得者,962520,130046,705165,127309,0.135109919794,0.732623737689,0.132266342518,2454983,380979,1707058,130046,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",62,72,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
4,200万円,1500000,2000000,False,miscellaneous,雑所得者,1007576,72709,870852,64015,0.0721622984271,0.864304032649,0.0635336689242,2454983,380979,1707058,72709,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",62,72,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
4,200万円,1500000,2000000,False,other,他の区分に該当しない所得者,35369,12933,19899,2537,0.365659193079,0.562611326303,0.0717294806186,2454983,380979,1707058,12933,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",62,72,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
5,250万円,2000000,2500000,False,business,事業所得者,273679,116159,68482,89038,0.424435195978,0.250227456253,0.325337347769,1971281,434621,1252506,116159,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",61,71,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
5,250万円,2000000,2500000,False,real_estate,不動産所得者,106274,60515,17804,27955,0.569424318272,0.16752921693,0.263046464799,1971281,434621,1252506,60515,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",61,71,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
5,250万円,2000000,2500000,False,salary,給与所得者,960833,174464,647442,138927,0.181575778517,0.673834058572,0.144590162911,1971281,434621,1252506,174464,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",62,72,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
5,250万円,2000000,2500000,False,miscellaneous,雑所得者,600217,71024,502419,26774,0.118330537122,0.837062262482,0.0446072003959,1971281,434621,1252506,71024,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",62,72,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
5,250万円,2000000,2500000,False,other,他の区分に該当しない所得者,30278,12459,16359,1460,0.41148688817,0.540293282251,0.0482198295792,1971281,434621,1252506,12459,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",62,72,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
6,300万円,2500000,3000000,False,business,事業所得者,230926,115841,53458,61627,0.501636888007,0.231494071694,0.266869040299,1538192,435915,896245,115841,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",61,71,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
6,300万円,2500000,3000000,False,real_estate,不動産所得者,93002,63122,14191,15689,0.67871658674,0.152588116385,0.168695296875,1538192,435915,896245,63122,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",61,71,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
6,300万円,2500000,3000000,False,salary,給与所得者,826696,181588,525707,119401,0.219655109012,0.63591332243,0.144431568557,1538192,435915,896245,181588,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",62,72,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
6,300万円,2500000,3000000,False,miscellaneous,雑所得者,359397,62083,288773,8541,0.17274212083,0.80349307312,0.0237648060501,1538192,435915,896245,62083,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",62,72,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
6,300万円,2500000,3000000,False,other,他の区分に該当しない所得者,28171,13281,14116,774,0.47144226332,0.501082673672,0.0274750630081,1538192,435915,896245,13281,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",62,72,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
7,400万円,3000000,4000000,False,business,事業所得者,344088,199937,76079,68072,0.581063565135,0.221103322406,0.19783311246,2368737,800193,1305224,199937,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",61,71,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
7,400万円,3000000,4000000,False,real_estate,不動産所得者,154304,124665,17466,12173,0.807918135628,0.113192140191,0.0788897241808,2368737,800193,1305224,124665,0,NTA-R06,data/raw/nta/nta_fy2024_annual_statistics.pdf,18e26ad7d255a41d82d171d42478c76a36bae5cb8345c65fef717318db5bf529,"Table 2-2(1), printed pp.61-62 / PDF pages 71-72",61,71,6.1.1,50.0.1,"Table 2-2(1): persons who filed for 2024 or whose income-tax cases were processed (correction/determination etc.) by 2025-03-31, classified as of 2025-06-30",table22_population_persons is not the stage-1 NTA final-return numerator and is not restricted to voluntary final-return filings alone,ADMINISTRATIVE_ANNUAL_STATISTICS_COUNT,REPRODUCED_OFFICIAL_ADMINISTRATIVE_CROSSTAB,NTA total net income is not F71561 equivalized disposable income; decile linkage still requires an explicit bridge assumption
